practical_third,condition,signatory_id,AgtId,agt_dat,signatory_type,id_paax,actor_name,abbreviation,type,actor_type,un_type,country_based,iso3c,gwno,region_pax,region_geo,description,actor_id,ucdp_id,ucdp_name,ucdp_url,acled_name,acled_other,short_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,agt_description,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html,Loc1ISO,Loc2ISO,UcdpCon,global_actor
1,C1,4781,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_64,United Nations Development Programme,UNDP,IGO,Intergovernmental Organization,United Nations,,,,,,United Nations Development Programme (UNDP) is a Intergovernmental Organization actor (international). ,64,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4780,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_459,United Nations Children's Fund,UNICEF,IGO,Intergovernmental Organization,United Nations,,,,,,United Nations Children's Fund (UNICEF) is a Intergovernmental Organization actor (international). ,459,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4779,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_674,United Nations Population Fund,UNFPA,IGO,Intergovernmental Organization,United Nations,,,,,,United Nations Population Fund (UNFPA) is a Intergovernmental Organization actor (international). ,674,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4778,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_391,United Nations Secretariat,UN Secretariat,IGO,Intergovernmental Organization,United Nations,,,,,,United Nations Secretariat (UN Secretariat) is a Intergovernmental Organization actor (international). ,391,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4752,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,CON_70,India,IND,CON,Country/State,,India,IND,750,Asia and Pacific,Asia,India (IND) is a Country/State actor (India). ,70,141,Government of India,https://ucdp.uu.se/actor/141,Government of India (2014-),Government of India (2014-),"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4776,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_675,International Organization for Migration,IOM,IGO,Intergovernmental Organization,United Nations,,,,,,International Organization for Migration (IOM) is a Intergovernmental Organization actor (international). ,675,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4774,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_676,Food and Agriculture Organization,FAO,IGO,Intergovernmental Organization,United Nations,,,,,,Food and Agriculture Organization (FAO) is a Intergovernmental Organization actor (international). ,676,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4771,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,IGO_677,World Health Organization,WHO,IGO,Intergovernmental Organization,United Nations,,,,,,World Health Organization (WHO) is a Intergovernmental Organization actor (international). ,677,,,,,,"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4716,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,CON_294,Japan,JPN,CON,Country/State,,Japan,JPN,740,Asia and Pacific,Asia,Japan (JPN) is a Country/State actor (Japan). ,294,140,Government of Japan,https://ucdp.uu.se/actor/140,Government of Japan (2012-),Government of Japan (2012-),"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
1,C1,4717,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka (10/06/2003),third party,CON_3,United States,USA,CON,Country/State,P5,United States of America,USA,2,Americas,Americas,United States (USA) is a Country/State actor (United States of America). ,3,3,Government of United States of America,https://ucdp.uu.se/actor/3,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),"Implementation, 10 June 2003",114,Sri Lanka LTTE 2002 onward process,Sri Lanka,Interstate/mixed,Implementation,2003-06-10,2003,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",https://pax.peaceagreements.org/agreements/1154/,https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1154/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1154_56a6073e96e2a.pdf"" target=""_blank"">View agreement PDF</a>",LKA,,352,Russia
